755|0.8
771|0.8
772|0.8
766|0.8
760|0.8
759|0.8
776|0.8
780|0.8
782|0.8
770|0.8
787|0.8
798|0.8
791|0.8
802|0.8
800|0.8
799|0.8
807|0.8
801|0.8
809|0.8
815|0.8
821|0.8
814|0.8
812|0.8
825|0.8
829|0.8
830|0.8
819|0.8
835|0.8
836|0.8
840|0.8
832|0.8
810|0.8
843|0.8
834|0.8
813|0.8
842|0.8
848|0.8
852|0.8
849|0.8
850|0.8
858|0.8
853|0.8
855|0.8
824|0.8
845|0.8
859|0.8
862|0.8
820|0.8
861|0.8
875|0.8
876|0.8
872|0.8
866|0.8
877|0.8
873|0.8
883|0.8
874|0.8
890|0.8
891|0.8
894|0.8
897|0.8
899|0.8
904|0.8
907|0.8
905|0.8
898|0.8
906|0.8
908|0.8
911|0.8
912|0.8
914|0.8
918|0.8
915|0.8
923|0.8
928|0.8
929|0.8
931|0.8
917|0.8
932|0.8
909|0.8
935|0.8
888|0.8
925|0.8
942|0.8
939|0.8
936|0.8
920|0.8
459|0.7
738|0.7
467|0.7
468|0.7
466|0.7
736|0.7
465|0.7
846|0.7
429|0.7
702|0.7
160|0.7
721|0.7
424|0.7
714|0.7
421|0.7
435|0.7
433|0.7
63|0.7
430|0.7
887|0.7
696|0.7
438|0.7
910|0.7
442|0.7
447|0.7
727|0.7
725|0.7
706|0.7
439|0.7
451|0.7
452|0.7
454|0.7
453|0.7
224|0.7
455|0.7
444|0.7
847|0.7
457|0.7
913|0.7
728|0.7
703|0.7
460|0.7
471|0.7
822|0.7
102|0.7
730|0.7
476|0.7
478|0.7
473|0.7
470|0.7
896|0.7
441|0.7
479|0.7
484|0.7
742|0.7
487|0.7
851|0.7
733|0.7
492|0.7
493|0.7
490|0.7
745|0.7
494|0.7
495|0.7
735|0.7
497|0.7
747|0.7
498|0.7
491|0.7
500|0.7
739|0.7
503|0.7
749|0.7
505|0.7
506|0.7
443|0.7
38|0.7
514|0.7
854|0.7
901|0.7
731|0.7
750|0.7
741|0.7
751|0.7
518|0.7
509|0.7
95|0.7
756|0.7
757|0.7
922|0.7
525|0.7
521|0.7
520|0.7
299|0.7
528|0.7
532|0.7
530|0.7
903|0.7
186|0.7
517|0.7
762|0.7
167|0.7
533|0.7
938|0.7
927|0.7
244|0.7
763|0.7
764|0.7
541|0.7
538|0.7
542|0.7
902|0.7
769|0.7
119|0.7
543|0.7
548|0.7
924|0.7
551|0.7
768|0.7
773|0.7
765|0.7
554|0.7
254|0.7
293|0.7
550|0.7
222|0.7
267|0.7
863|0.7
8|0.7
559|0.7
279|0.7
145|0.7
560|0.7
135|0.7
561|0.7
563|0.7
216|0.7
250|0.7
566|0.7
557|0.7
198|0.7
168|0.7
110|0.7
58|0.7
564|0.7
44|0.7
264|0.7
41|0.7
82|0.7
860|0.7
174|0.7
43|0.7
84|0.7
269|0.7
259|0.7
549|0.7
213|0.7
121|0.7
49|0.7
569|0.7
777|0.7
576|0.7
80|0.7
577|0.7
579|0.7
26|0.7
130|0.7
857|0.7
864|0.7
56|0.7
15|0.7
207|0.7
575|0.7
161|0.7
148|0.7
125|0.7
83|0.7
272|0.7
865|0.7
54|0.7
16|0.7
588|0.7
779|0.7
92|0.7
70|0.7
586|0.7
295|0.7
214|0.7
192|0.7
582|0.7
307|0.7
297|0.7
786|0.7
210|0.7
592|0.7
580|0.7
590|0.7
123|0.7
158|0.7
593|0.7
867|0.7
296|0.7
243|0.7
788|0.7
77|0.7
789|0.7
790|0.7
940|0.7
101|0.7
594|0.7
597|0.7
200|0.7
69|0.7
104|0.7
602|0.7
144|0.7
600|0.7
605|0.7
603|0.7
177|0.7
203|0.7
21|0.7
197|0.7
606|0.7
236|0.7
263|0.7
109|0.7
64|0.7
794|0.7
781|0.7
117|0.7
65|0.7
137|0.7
257|0.7
610|0.7
796|0.7
96|0.7
116|0.7
73|0.7
221|0.7
795|0.7
618|0.7
614|0.7
182|0.7
45|0.7
131|0.7
230|0.7
189|0.7
615|0.7
793|0.7
288|0.7
870|0.7
217|0.7
79|0.7
75|0.7
571|0.7
619|0.7
613|0.7
283|0.7
621|0.7
871|0.7
226|0.7
306|0.7
900|0.7
612|0.7
627|0.7
274|0.7
188|0.7
943|0.7
804|0.7
803|0.7
629|0.7
223|0.7
205|0.7
248|0.7
93|0.7
159|0.7
633|0.7
632|0.7
631|0.7
37|0.7
141|0.7
195|0.7
108|0.7
634|0.7
255|0.7
89|0.7
286|0.7
190|0.7
24|0.7
17|0.7
630|0.7
53|0.7
124|0.7
642|0.7
176|0.7
106|0.7
637|0.7
153|0.7
57|0.7
640|0.7
626|0.7
277|0.7
76|0.7
643|0.7
136|0.7
179|0.7
20|0.7
792|0.7
42|0.7
227|0.7
252|0.7
916|0.7
310|0.7
635|0.7
87|0.7
644|0.7
81|0.7
636|0.7
51|0.7
204|0.7
805|0.7
648|0.7
647|0.7
103|0.7
318|0.7
30|0.7
120|0.7
806|0.7
930|0.7
209|0.7
654|0.7
251|0.7
653|0.7
247|0.7
797|0.7
266|0.7
238|0.7
178|0.7
323|0.7
67|0.7
211|0.7
658|0.7
941|0.7
660|0.7
937|0.7
291|0.7
663|0.7
320|0.7
880|0.7
817|0.7
183|0.7
328|0.7
665|0.7
878|0.7
27|0.7
331|0.7
332|0.7
818|0.7
662|0.7
99|0.7
881|0.7
823|0.7
194|0.7
249|0.7
132|0.7
246|0.7
287|0.7
201|0.7
339|0.7
879|0.7
342|0.7
276|0.7
181|0.7
343|0.7
344|0.7
345|0.7
346|0.7
347|0.7
157|0.7
349|0.7
674|0.7
62|0.7
97|0.7
677|0.7
352|0.7
360|0.7
363|0.7
682|0.7
934|0.7
684|0.7
305|0.7
882|0.7
365|0.7
826|0.7
672|0.7
368|0.7
692|0.7
373|0.7
690|0.7
374|0.7
689|0.7
337|0.7
378|0.7
686|0.7
377|0.7
375|0.7
693|0.7
303|0.7
697|0.7
381|0.7
698|0.7
382|0.7
387|0.7
831|0.7
369|0.7
884|0.7
705|0.7
828|0.7
390|0.7
699|0.7
253|0.7
886|0.7
394|0.7
833|0.7
885|0.7
397|0.7
399|0.7
115|0.7
838|0.7
402|0.7
290|0.7
395|0.7
839|0.7
403|0.7
301|0.7
709|0.7
407|0.7
409|0.7
889|0.7
919|0.7
416|0.7
892|0.7
411|0.7
417|0.7
844|0.7
921|0.7
893|0.7
425|0.7
419|0.7
445|0.6
837|0.6
199|0.6
761|0.6
68|0.6
678|0.6
676|0.6
268|0.6
778|0.6
512|0.6
206|0.6
785|0.6
622|0.6
463|0.6
868|0.6
558|0.6
22|0.6
671|0.6
774|0.6
609|0.6
715|0.6
933|0.6
496|0.6
895|0.6
336|0.6
724|0.6
572|0.6
601|0.6
680|0.6
723|0.6
405|0.6
869|0.6
175|0.6
649|0.6
55|0.4
